商品,订单号,订单状态,商品总价(元),邮费(元),店铺优惠折扣(元),平台优惠折扣(元),多多支付立减金额(元),用户实付金额(元),商家实收金额(元),商品数量(件),发货时间,确认收货时间,商品id,商品规格,样式ID,商家备注,售后状态,快递单号,快递公司,订单成交时间,是否分期,分期期数,手续费承担方,分期方式
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-376491230780630,未发货，退款成功,6.1	,0.0	,0.0	,0.0	,0.0	,6.1	,6.1	,1	,	,	,607820221890	,32K英语本(10本),1596345431819	,	,退款成功,	,	,2024-05-19 21:22:06,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-249131241913405,已收货,4.5	,0.0	,0.0	,0.0	,0.0	,4.5	,4.5	,1	,2024-05-20 07:52:15,2024-05-23 11:06:34,607820221890	,16K语文方格本(5本),1596281985848	,	,无售后或售后取消,777216122896696	,申通快递,2024-05-19 21:16:21,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-130720755381723,未发货，退款成功,6.1	,0.0	,0.0	,0.0	,0.0	,6.1	,6.1	,1	,	,	,607820221890	,32K读书笔记本(10本),1596346464017	,	,退款成功,	,	,2024-05-19 21:12:53,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-113670961321699,已发货，待收货,9.0	,0.0	,0.9	,0.0	,0.0	,8.1	,8.1	,2	,2024-05-20 07:52:15,	,607820221890	,16K田字本(5本),1596353196803	,	,无售后或售后取消,777216122895897	,申通快递,2024-05-19 20:33:07,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-452366179922499,未发货，退款成功,4.5	,0.0	,0.0	,0.0	,0.0	,4.5	,4.5	,1	,	,	,607820221890	,16K数学单线本(5本),1596281800005	,	,退款成功,	,	,2024-05-19 20:20:54,否,,	,
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本,240519-042477873340494,已收货,21.6	,0.0	,2.16	,0.0	,0.0	,19.44	,19.44	,2	,2024-05-20 07:52:15,2024-05-24 16:02:02,608059073339	,B5五本（每本100张）,1593732323449	,	,无售后或售后取消,777216122897422	,申通快递,2024-05-19 19:54:29,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-555771522620393,已收货,17.4	,0.0	,1.74	,0.0	,0.0	,15.66	,15.66	,2	,2024-05-20 07:52:15,2024-05-21 21:09:11,607820221890	,16K练习本(10本),1596347489470	,	,无售后或售后取消,777216122896659	,申通快递,2024-05-19 19:41:56,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-265101002313465,已收货,17.4	,0.0	,1.74	,0.0	,0.0	,15.66	,15.66	,2	,2024-05-20 07:52:15,2024-05-22 15:57:15,607820221890	,16K练习本(10本),1596347489470	,	,无售后或售后取消,777216122895708	,申通快递,2024-05-19 17:50:10,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-638960351433465,已收货,17.4	,0.0	,1.74	,0.0	,0.0	,15.66	,15.66	,2	,2024-05-20 07:52:15,2024-05-22 15:56:36,607820221890	,16K汉语拼音本(10本),1596348452662	,	,无售后或售后取消,777216122895708	,申通快递,2024-05-19 17:45:38,否,,	,
莱特10本装16K学生防近视作业本学校统一英语作业本初中笔记本,240519-121959902950731,已发货，待收货,9.2	,0.0	,0.0	,0.0	,0.0	,9.2	,9.2	,1	,2024-05-19 17:11:55,	,613582632742	,英语本(5本),1597104442384	,	,无售后或售后取消,777216251038321	,申通快递,2024-05-19 16:44:28,否,,	,
5本装莱特牛皮学生作业本学校统一16K语文练习本小学生汉语拼音本,240519-343628869350731,已取消,8.41	,0.0	,0.0	,0.0	,0.0	,8.41	,8.41	,1	,	,	,609881478958	,英语本(5本),1593029013949	,	,无售后或售后取消,	,	,	,	,,	,
5本装莱特牛皮学生作业本学校统一16K语文练习本小学生汉语拼音本,240519-476651230950731,已取消,8.41	,0.0	,0.0	,0.0	,0.0	,8.41	,8.41	,1	,	,	,609881478958	,英语本(5本),1593029013949	,	,无售后或售后取消,	,	,	,	,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-087267807590731,已取消,4.2	,0.0	,0.0	,0.0	,0.0	,4.2	,4.2	,1	,	,	,607820221890	,32K英语本(5本),1593039293503	,	,无售后或售后取消,	,	,	,	,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-054588884702978,已取消,6.1	,0.0	,0.0	,0.0	,0.0	,6.1	,6.1	,1	,	,	,607820221890	,32K练习本(10本),1596346464015	,	,无售后或售后取消,	,	,	,	,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-397184867880636,已收货,8.7	,0.0	,0.0	,0.0	,0.0	,8.7	,8.7	,1	,2024-05-19 17:11:55,2024-05-25 16:09:36,607820221890	,16K英语本(10本),1596347489464	,	,无售后或售后取消,777216251047535	,申通快递,2024-05-19 16:25:06,否,,	,
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本,240519-651134267173226,已收货,5.9	,0.0	,0.0	,0.0	,0.0	,5.9	,5.9	,1	,2024-05-19 17:11:55,2024-05-22 23:42:11,608059073339	,A5五本（每本60张）,1593732323451	,	,无售后或售后取消,777216251046949	,申通快递,2024-05-19 15:06:19,否,,	,
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本,240519-031352440613226,未发货，退款成功,11.8	,0.0	,1.18	,0.0	,0.0	,10.62	,10.62	,2	,	,	,608059073339	,A5五本（每本60张）,1593732323451	,	,退款成功,	,	,2024-05-19 14:05:05,否,,	,
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本,240519-260602621733226,未发货，退款成功,5.9	,0.0	,0.0	,0.0	,0.0	,5.9	,5.9	,1	,	,	,608059073339	,A5五本（每本60张）,1593732323451	,	,退款成功,	,	,2024-05-19 14:02:07,否,,	,
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本,240519-279141445413226,未发货，退款成功,11.8	,0.0	,1.18	,0.0	,0.0	,10.62	,10.62	,2	,	,	,608059073339	,A5五本（每本60张）,1593732323451	,	,退款成功,	,	,2024-05-19 13:56:27,否,,	,
莱特10本超厚400张草稿纸作业练习本学生空白大学生考研验算纸张,240519-419231208963048,已发货，待收货,7.8	,0.0	,0.0	,0.0	,0.0	,7.8	,7.8	,1	,2024-05-19 17:11:55,	,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777216251037819	,申通快递,2024-05-19 12:30:54,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240519-666731866530796,已发货，待收货,4.5	,0.0	,0.0	,0.0	,0.01	,4.5	,4.5	,1	,2024-05-19 17:11:55,	,607820221890	,16K练习本(5本),1596281800006	,	,无售后或售后取消,777216251047475	,申通快递,2024-05-19 11:00:57,否,,	,
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本,240518-011020572453226,已收货,5.9	,0.0	,0.0	,3.0	,0.0	,2.9	,5.9	,1	,2024-05-19 17:11:55,2024-05-22 23:42:21,608059073339	,A5五本（每本60张）,1593732323451	,用户备注：确认 60张纸，正反120页可书写,无售后或售后取消,777216251046949	,申通快递,2024-05-18 23:22:49,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240518-439321967010796,未发货，退款成功,8.7	,0.0	,0.0	,0.0	,0.0	,8.7	,8.7	,1	,	,	,607820221890	,16K数学单线本(10本),1596347489468	,	,退款成功,	,	,2024-05-18 21:44:39,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240518-557517381410796,已发货，待收货,4.5	,0.0	,0.0	,0.0	,0.01	,4.5	,4.5	,1	,2024-05-19 17:11:55,	,607820221890	,16K语文方格本(5本),1596281985848	,	,无售后或售后取消,777216251047475	,申通快递,2024-05-18 21:43:01,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240518-519233943970796,未发货，退款成功,8.7	,0.0	,0.0	,0.0	,0.0	,8.7	,8.7	,1	,	,	,607820221890	,16K练习本(10本),1596347489470	,	,退款成功,	,	,2024-05-18 21:42:19,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240518-502986207010796,已发货，待收货,4.5	,0.0	,0.0	,0.0	,0.01	,4.5	,4.5	,1	,2024-05-19 17:11:55,	,607820221890	,16K英语本(5本),1596281250228	,	,无售后或售后取消,777216251047475	,申通快递,2024-05-18 21:41:43,否,,	,
莱特10本超厚400张草稿纸作业练习本学生空白大学生考研验算纸张,240518-428857116232333,已取消,7.8	,0.0	,0.0	,0.0	,0.0	,7.8	,7.8	,1	,	,	,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,	,	,	,	,,	,
莱特10本学校统一语文作业本学前班写字本小学一年级算术本练字本,240518-164993472180676,已取消,8.3	,0.0	,0.0	,0.0	,0.0	,8.3	,8.3	,1	,	,	,608456990700	,拼音本（10本横版）,1591039126435	,	,无售后或售后取消,	,	,	,	,,	,
莱特5本加厚200页B5学生笔记本办公记事本白领工作记录本子笔记本,240517-669500096933226,未发货，退款成功,11.8	,0.0	,1.18	,0.0	,0.0	,10.62	,10.62	,2	,	,	,608059073339	,A5五本（每本60张）,1593732323451	,	,退款成功,	,	,2024-05-17 23:21:05,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240517-610082568400993,已收货,8.7	,0.0	,0.87	,0.0	,0.0	,7.83	,7.83	,1	,2024-05-19 17:11:55,2024-05-24 17:00:44,607820221890	,16K数学双线本(10本),1596347489467	,	,无售后或售后取消,777216251046421	,申通快递,2024-05-17 21:56:22,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240517-051736819920993,已收货,8.7	,0.0	,0.87	,0.0	,0.0	,7.83	,7.83	,1	,2024-05-19 17:11:55,2024-05-24 17:00:28,607820221890	,16K田字本(10本),1596347489466	,	,无售后或售后取消,777216251046421	,申通快递,2024-05-17 21:56:23,否,,	,
莱特5本装学校统一学生作业本A4数学横线练习本16K写字本练字本,240517-149112778251380,未发货，退款成功,29.6	,0.0	,2.96	,0.0	,0.0	,26.64	,26.64	,4	,	,	,609893217695	,16K牛皮横线本(5本),1593044509958	,	,退款成功,	,	,2024-05-17 21:54:38,否,,	,
莱特活页记账本财务账簿收支单出纳出入库存账薄财会明细本,240517-246127029821116,已发货，待收货,40.8	,0.0	,4.08	,0.0	,0.0	,36.72	,36.72	,3	,2024-05-17 16:13:05,	,609244903731	,16K三栏明细分类账,1593728670894	,	,无售后或售后取消,777215972943569	,申通快递,2024-05-17 10:43:23,否,,	,
莱特10本学校统一语文作业本学前班写字本小学一年级算术本练字本,240516-246168952500676,已取消,8.71	,0.0	,0.0	,0.0	,0.0	,8.71	,8.71	,1	,	,	,608456990700	,拼音本（10本横版）,1591039126435	,	,无售后或售后取消,	,	,	,	,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240515-184072354140646,已收货,5.0	,0.0	,0.0	,0.0	,0.0	,5.0	,5.0	,1	,2024-05-16 15:43:56,2024-05-26 15:43:56,612572388478	,5本装/每本40张（共200张）,1596114591034	,	,无售后或售后取消,777215909533732	,申通快递,2024-05-15 21:14:45,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240514-606622205472579,已收货,8.8	,0.0	,0.0	,0.0	,0.0	,8.8	,8.8	,1	,2024-05-15 15:58:17,2024-05-22 21:31:41,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777215290481301	,申通快递,2024-05-14 19:34:29,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240514-416604567830370,已收货,15.4	,0.0	,1.54	,0.0	,0.0	,13.86	,13.86	,2	,2024-05-15 15:58:17,2024-05-19 17:38:54,607820221890	,32K练习本(10本),1596346464015	,	,无售后或售后取消,777215290481295	,申通快递,2024-05-14 16:29:45,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240510-046913339711675,已收货,12.3	,0.0	,0.0	,0.0	,0.0	,12.3	,12.3	,1	,2024-05-11 21:44:34,2024-05-26 08:49:37,607820221890	,16K英语本(10本),1596347489464	,	,无售后或售后取消,777214434073485	,申通快递,2024-05-10 19:45:08,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240509-623839865220496,已收货,10.5	,0.0	,0.0	,0.0	,0.0	,10.5	,10.5	,1	,2024-05-10 10:13:00,2024-05-20 10:13:00,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777213636465394	,申通快递,2024-05-09 20:40:20,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240509-402218074511367,已收货,6.3	,0.0	,0.0	,0.0	,0.0	,6.3	,6.3	,1	,2024-05-10 10:13:00,2024-05-25 10:13:00,612572388478	,5本装/每本40张（共200张）,1596114591034	,	,无售后或售后取消,777213636461440	,申通快递,2024-05-09 20:34:19,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240509-297334218413915,已收货,9.0	,0.0	,0.0	,0.0	,0.0	,9.0	,9.0	,1	,2024-05-10 10:13:00,2024-05-20 10:13:01,613446095043	,10本装/每本40张（400张）,1596980145796	,	,无售后或售后取消,777213636460858	,申通快递,2024-05-09 19:51:38,否,,	,
莱特10本加厚16K大号学校统一学生作业本小学汉语拼音本纠错本,240509-423525148880260,已收货,12.3	,0.0	,0.0	,0.0	,0.0	,12.3	,12.3	,1	,2024-05-10 10:13:00,2024-05-20 10:13:01,607820221890	,16K练习本(10本),1596347489470	,	,无售后或售后取消,777213636463723	,申通快递,2024-05-09 17:22:08,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240509-268042249213248,已收货,6.3	,0.0	,0.0	,0.0	,0.0	,6.3	,6.3	,1	,2024-05-09 10:24:39,2024-05-12 18:43:13,612572388478	,5本装/每本40张（共200张）,1596114591034	,	,无售后或售后取消,777213416778291	,申通快递,2024-05-09 07:44:46,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240509-441890926183353,已收货,6.3	,0.0	,0.0	,0.0	,0.0	,6.3	,6.3	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,612572388478	,5本装/每本40张（共200张）,1596114591034	,	,无售后或售后取消,777213416786809	,申通快递,2024-05-09 05:29:22,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-070988623551931,已收货,10.5	,0.0	,0.0	,0.0	,0.0	,10.5	,10.5	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777213416785853	,申通快递,2024-05-08 23:36:14,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-430000054051512,已收货,10.5	,0.0	,0.0	,0.0	,0.0	,10.5	,10.5	,1	,2024-05-09 10:24:39,2024-05-12 09:53:36,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777213416785919	,申通快递,2024-05-08 22:57:11,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-188271860572818,已收货,10.5	,0.0	,0.0	,0.0	,0.0	,10.5	,10.5	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777213416779363	,申通快递,2024-05-08 22:53:33,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-478633030650350,已收货,10.5	,0.0	,0.0	,0.0	,0.0	,10.5	,10.5	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777213416785439	,申通快递,2024-05-08 22:21:07,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-045398148751866,已收货,4.8	,0.0	,0.0	,0.0	,0.0	,4.8	,4.8	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,612572388478	,3本装/每本40张（共120张）,1596114591038	,	,无售后或售后取消,777213416785865	,申通快递,2024-05-08 22:18:27,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-621218383594022,已收货,10.5	,0.0	,0.0	,0.0	,0.0	,10.5	,10.5	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,612572388478	,10本装/每本40张（400张）,1596114591035	,	,无售后或售后取消,777213416778369	,申通快递,2024-05-08 22:14:07,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-553878854563408,已收货,6.3	,0.0	,0.0	,0.0	,0.0	,6.3	,6.3	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,612572388478	,5本装/每本40张（共200张）,1596114591034	,	,无售后或售后取消,777213416778333	,申通快递,2024-05-08 20:28:52,否,,	,
5本装莱特180°平摊B5学生笔记本办公记事本加厚纸张工作记录本子,240508-185692363713721,已收货,10.89	,0.0	,1.0	,6.0	,0.0	,3.89	,9.89	,1	,2024-05-09 10:24:39,2024-05-19 10:24:39,608059073339	,A5五本（每本40张）,1593732323450	,	,无售后或售后取消,777213416778394	,申通快递,2024-05-08 20:00:17,否,,	,
莱特10本装草稿纸作业草稿本演算学生空白大学生考研验算加厚纸张,240508-045618327280511,已收货,6.3	,0.0	,0.0	,0.0	,0.0	,6.3	,6.3	,1	,2024-05-09 10:24:14,2024-05-19 10:24:14,612572388478	,5本装/每本40张（共200张）,1596114591034	,	,无售后或售后取消,777213415319791	,申通快递,2024-05-08 19:39:36,否,,	,
